,DATE,CUMULATIVE_COMPACTION,site,data_version
7644,10/15/1980,1.95,JohnsonSpaceCenter,2023
7645,11/10/1980,1.952,JohnsonSpaceCenter,2023
7646,12/9/1980,1.951,JohnsonSpaceCenter,2023
7647,1/6/1981,1.953,JohnsonSpaceCenter,2023
7648,2/3/1981,1.951,JohnsonSpaceCenter,2023
7649,3/4/1981,1.952,JohnsonSpaceCenter,2023
7650,3/31/1981,1.955,JohnsonSpaceCenter,2023
7651,4/27/1981,1.958,JohnsonSpaceCenter,2023
7652,5/26/1981,1.961,JohnsonSpaceCenter,2023
7653,6/23/1981,1.963,JohnsonSpaceCenter,2023
7654,7/21/1981,1.969,JohnsonSpaceCenter,2023
7655,8/18/1981,1.977,JohnsonSpaceCenter,2023
7656,9/15/1981,1.974,JohnsonSpaceCenter,2023
7657,10/13/1981,1.976,JohnsonSpaceCenter,2023
7658,11/10/1981,1.977,JohnsonSpaceCenter,2023
7659,12/8/1981,1.979,JohnsonSpaceCenter,2023
7660,1/6/1982,1.977,JohnsonSpaceCenter,2023
7661,2/2/1982,1.976,JohnsonSpaceCenter,2023
7662,3/2/1982,1.975,JohnsonSpaceCenter,2023
7663,3/30/1982,1.979,JohnsonSpaceCenter,2023
7664,4/27/1982,1.979,JohnsonSpaceCenter,2023
7665,5/25/1982,1.98,JohnsonSpaceCenter,2023
7666,6/22/1982,1.99,JohnsonSpaceCenter,2023
7667,7/20/1982,1.996,JohnsonSpaceCenter,2023
7668,8/17/1982,2.002,JohnsonSpaceCenter,2023
7669,9/14/1982,2.008,JohnsonSpaceCenter,2023
7670,10/12/1982,2.012,JohnsonSpaceCenter,2023
7671,11/9/1982,2.015,JohnsonSpaceCenter,2023
7672,12/7/1982,2.009,JohnsonSpaceCenter,2023
7673,1/4/1983,2.005,JohnsonSpaceCenter,2023
7674,2/1/1983,2.004,JohnsonSpaceCenter,2023
7675,3/2/1983,2.004,JohnsonSpaceCenter,2023
7676,3/29/1983,2.007,JohnsonSpaceCenter,2023
7677,4/26/1983,2.013,JohnsonSpaceCenter,2023
7678,5/25/1983,2.014,JohnsonSpaceCenter,2023
7679,6/21/1983,2.022,JohnsonSpaceCenter,2023
7680,7/19/1983,2.021,JohnsonSpaceCenter,2023
7681,8/16/1983,2.024,JohnsonSpaceCenter,2023
7682,9/13/1983,2.023,JohnsonSpaceCenter,2023
7683,10/11/1983,2.03,JohnsonSpaceCenter,2023
7684,11/8/1983,2.029,JohnsonSpaceCenter,2023
7685,12/6/1983,2.029,JohnsonSpaceCenter,2023
7686,1/4/1984,2.032,JohnsonSpaceCenter,2023
7687,1/31/1984,2.029,JohnsonSpaceCenter,2023
7688,2/28/1984,2.031,JohnsonSpaceCenter,2023
7689,3/26/1984,2.033,JohnsonSpaceCenter,2023
7690,4/23/1984,2.038,JohnsonSpaceCenter,2023
7691,5/22/1984,2.043,JohnsonSpaceCenter,2023
7692,6/19/1984,2.047,JohnsonSpaceCenter,2023
7693,7/17/1984,2.052,JohnsonSpaceCenter,2023
7694,8/14/1984,2.056,JohnsonSpaceCenter,2023
7695,9/11/1984,2.06,JohnsonSpaceCenter,2023
7696,10/9/1984,2.06,JohnsonSpaceCenter,2023
7697,11/6/1984,2.06,JohnsonSpaceCenter,2023
7698,12/5/1984,2.064,JohnsonSpaceCenter,2023
7699,1/2/1985,2.064,JohnsonSpaceCenter,2023
7700,1/30/1985,2.064,JohnsonSpaceCenter,2023
7701,2/26/1985,2.058,JohnsonSpaceCenter,2023
7702,3/27/1985,2.059,JohnsonSpaceCenter,2023
7703,4/23/1985,2.065,JohnsonSpaceCenter,2023
7704,5/21/1985,2.071,JohnsonSpaceCenter,2023
7705,6/18/1985,2.077,JohnsonSpaceCenter,2023
7706,7/16/1985,2.081,JohnsonSpaceCenter,2023
7707,8/13/1985,2.087,JohnsonSpaceCenter,2023
7708,9/10/1985,2.092,JohnsonSpaceCenter,2023
7709,10/8/1985,2.094,JohnsonSpaceCenter,2023
7710,11/5/1985,2.09,JohnsonSpaceCenter,2023
7711,12/3/1985,2.088,JohnsonSpaceCenter,2023
7712,12/19/1985,2.088,JohnsonSpaceCenter,2023
7713,1/16/1986,2.091,JohnsonSpaceCenter,2023
7714,2/13/1986,2.09,JohnsonSpaceCenter,2023
7715,3/13/1986,2.091,JohnsonSpaceCenter,2023
7716,4/11/1986,2.094,JohnsonSpaceCenter,2023
7717,5/8/1986,2.096,JohnsonSpaceCenter,2023
7718,6/5/1986,2.098,JohnsonSpaceCenter,2023
7719,7/3/1986,2.097,JohnsonSpaceCenter,2023
7720,7/31/1986,2.109,JohnsonSpaceCenter,2023
7721,8/29/1986,2.113,JohnsonSpaceCenter,2023
7722,9/25/1986,2.108,JohnsonSpaceCenter,2023
7723,10/23/1986,2.105,JohnsonSpaceCenter,2023
7724,11/19/1986,2.107,JohnsonSpaceCenter,2023
7725,12/17/1986,2.102,JohnsonSpaceCenter,2023
7726,1/15/1987,2.103,JohnsonSpaceCenter,2023
7727,2/11/1987,2.105,JohnsonSpaceCenter,2023
7728,3/6/1987,2.103,JohnsonSpaceCenter,2023
7729,4/2/1987,2.108,JohnsonSpaceCenter,2023
7730,4/30/1987,2.116,JohnsonSpaceCenter,2023
7731,5/28/1987,2.116,JohnsonSpaceCenter,2023
7732,6/26/1987,2.115,JohnsonSpaceCenter,2023
7733,7/23/1987,2.117,JohnsonSpaceCenter,2023
7734,8/20/1987,2.126,JohnsonSpaceCenter,2023
7735,9/17/1987,2.127,JohnsonSpaceCenter,2023
7736,10/15/1987,2.131,JohnsonSpaceCenter,2023
7737,11/12/1987,2.134,JohnsonSpaceCenter,2023
7738,12/9/1987,2.131,JohnsonSpaceCenter,2023
7739,1/7/1988,2.126,JohnsonSpaceCenter,2023
7740,2/4/1988,2.129,JohnsonSpaceCenter,2023
7741,3/3/1988,2.125,JohnsonSpaceCenter,2023
7742,3/31/1988,2.125,JohnsonSpaceCenter,2023
7743,4/28/1988,2.132,JohnsonSpaceCenter,2023
7744,5/26/1988,2.135,JohnsonSpaceCenter,2023
7745,6/23/1988,2.14,JohnsonSpaceCenter,2023
7746,7/21/1988,2.142,JohnsonSpaceCenter,2023
7747,8/18/1988,2.145,JohnsonSpaceCenter,2023
7748,9/14/1988,2.148,JohnsonSpaceCenter,2023
7749,10/13/1988,2.15,JohnsonSpaceCenter,2023
7750,11/9/1988,2.151,JohnsonSpaceCenter,2023
7751,12/8/1988,2.155,JohnsonSpaceCenter,2023
7752,1/5/1989,2.154,JohnsonSpaceCenter,2023
7753,2/2/1989,2.147,JohnsonSpaceCenter,2023
7754,3/2/1989,2.151,JohnsonSpaceCenter,2023
7755,3/29/1989,2.151,JohnsonSpaceCenter,2023
7756,4/27/1989,2.157,JohnsonSpaceCenter,2023
7757,5/23/1989,2.154,JohnsonSpaceCenter,2023
7758,6/22/1989,2.162,JohnsonSpaceCenter,2023
7759,7/20/1989,2.159,JohnsonSpaceCenter,2023
7760,8/17/1989,2.161,JohnsonSpaceCenter,2023
7761,9/14/1989,2.165,JohnsonSpaceCenter,2023
7762,10/12/1989,2.174,JohnsonSpaceCenter,2023
7763,11/8/1989,2.173,JohnsonSpaceCenter,2023
7764,12/7/1989,2.173,JohnsonSpaceCenter,2023
7765,1/4/1990,2.171,JohnsonSpaceCenter,2023
7766,2/1/1990,2.167,JohnsonSpaceCenter,2023
7767,3/1/1990,2.164,JohnsonSpaceCenter,2023
7768,3/29/1990,2.166,JohnsonSpaceCenter,2023
7769,4/26/1990,2.167,JohnsonSpaceCenter,2023
7770,5/24/1990,2.166,JohnsonSpaceCenter,2023
7771,6/21/1990,2.178,JohnsonSpaceCenter,2023
7772,7/19/1990,2.182,JohnsonSpaceCenter,2023
7773,8/16/1990,2.185,JohnsonSpaceCenter,2023
7774,9/13/1990,2.185,JohnsonSpaceCenter,2023
7775,10/11/1990,2.188,JohnsonSpaceCenter,2023
7776,11/7/1990,2.187,JohnsonSpaceCenter,2023
7777,12/7/1990,2.186,JohnsonSpaceCenter,2023
7778,1/3/1991,2.183,JohnsonSpaceCenter,2023
7779,1/31/1991,2.179,JohnsonSpaceCenter,2023
7780,2/28/1991,2.178,JohnsonSpaceCenter,2023
7781,3/28/1991,2.181,JohnsonSpaceCenter,2023
7782,4/25/1991,2.177,JohnsonSpaceCenter,2023
7783,5/24/1991,2.176,JohnsonSpaceCenter,2023
7784,6/24/1991,2.18,JohnsonSpaceCenter,2023
7785,7/18/1991,2.181,JohnsonSpaceCenter,2023
7786,8/15/1991,2.185,JohnsonSpaceCenter,2023
7787,9/12/1991,2.181,JohnsonSpaceCenter,2023
7788,10/10/1991,2.185,JohnsonSpaceCenter,2023
7789,11/7/1991,2.187,JohnsonSpaceCenter,2023
7790,12/5/1991,2.187,JohnsonSpaceCenter,2023
7791,1/2/1992,2.189,JohnsonSpaceCenter,2023
7792,1/30/1992,2.188,JohnsonSpaceCenter,2023
7793,2/28/1992,2.188,JohnsonSpaceCenter,2023
7794,3/25/1992,2.193,JohnsonSpaceCenter,2023
7795,4/23/1992,2.189,JohnsonSpaceCenter,2023
7796,5/21/1992,2.192,JohnsonSpaceCenter,2023
7797,6/17/1992,2.192,JohnsonSpaceCenter,2023
7798,7/16/1992,2.196,JohnsonSpaceCenter,2023
7799,8/13/1992,2.2,JohnsonSpaceCenter,2023
7800,9/9/1992,2.207,JohnsonSpaceCenter,2023
7801,10/8/1992,2.204,JohnsonSpaceCenter,2023
7802,11/5/1992,2.205,JohnsonSpaceCenter,2023
7803,12/2/1992,2.205,JohnsonSpaceCenter,2023
7804,12/30/1992,2.203,JohnsonSpaceCenter,2023
7805,1/28/1993,2.202,JohnsonSpaceCenter,2023
7806,2/24/1993,2.202,JohnsonSpaceCenter,2023
7807,3/26/1993,2.2,JohnsonSpaceCenter,2023
7808,4/22/1993,2.203,JohnsonSpaceCenter,2023
7809,5/19/1993,2.202,JohnsonSpaceCenter,2023
7810,6/17/1993,2.201,JohnsonSpaceCenter,2023
7811,7/14/1993,2.203,JohnsonSpaceCenter,2023
7812,8/13/1993,2.208,JohnsonSpaceCenter,2023
7813,9/10/1993,2.216,JohnsonSpaceCenter,2023
7814,10/8/1993,2.216,JohnsonSpaceCenter,2023
7815,11/4/1993,2.215,JohnsonSpaceCenter,2023
7816,12/2/1993,2.214,JohnsonSpaceCenter,2023
7817,12/30/1993,2.215,JohnsonSpaceCenter,2023
7818,1/27/1994,2.215,JohnsonSpaceCenter,2023
7819,2/23/1994,2.212,JohnsonSpaceCenter,2023
7820,3/25/1994,2.212,JohnsonSpaceCenter,2023
7821,4/20/1994,2.212,JohnsonSpaceCenter,2023
7822,5/18/1994,2.212,JohnsonSpaceCenter,2023
7823,6/16/1994,2.214,JohnsonSpaceCenter,2023
7824,7/15/1994,2.218,JohnsonSpaceCenter,2023
7825,8/11/1994,2.218,JohnsonSpaceCenter,2023
7826,9/8/1994,2.22,JohnsonSpaceCenter,2023
7827,10/6/1994,2.241,JohnsonSpaceCenter,2023
7828,11/3/1994,2.226,JohnsonSpaceCenter,2023
7829,12/2/1994,2.246,JohnsonSpaceCenter,2023
7830,12/29/1994,2.223,JohnsonSpaceCenter,2023
7831,1/26/1995,2.221,JohnsonSpaceCenter,2023
7832,2/23/1995,2.223,JohnsonSpaceCenter,2023
7833,3/23/1995,2.221,JohnsonSpaceCenter,2023
7834,4/20/1995,2.222,JohnsonSpaceCenter,2023
7835,5/17/1995,2.226,JohnsonSpaceCenter,2023
7836,6/15/1995,2.229,JohnsonSpaceCenter,2023
7837,7/14/1995,2.238,JohnsonSpaceCenter,2023
7838,8/10/1995,2.25,JohnsonSpaceCenter,2023
7839,9/7/1995,2.266,JohnsonSpaceCenter,2023
7840,10/5/1995,2.243,JohnsonSpaceCenter,2023
7841,11/2/1995,2.245,JohnsonSpaceCenter,2023
7842,12/1/1995,2.247,JohnsonSpaceCenter,2023
7843,1/4/1996,2.239,JohnsonSpaceCenter,2023
7844,1/26/1996,2.237,JohnsonSpaceCenter,2023
7845,2/22/1996,2.236,JohnsonSpaceCenter,2023
7846,3/21/1996,2.236,JohnsonSpaceCenter,2023
7847,4/19/1996,2.239,JohnsonSpaceCenter,2023
7848,5/16/1996,2.239,JohnsonSpaceCenter,2023
7849,6/13/1996,2.256,JohnsonSpaceCenter,2023
7850,7/12/1996,2.275,JohnsonSpaceCenter,2023
7851,8/9/1996,2.272,JohnsonSpaceCenter,2023
7852,9/7/1996,2.257,JohnsonSpaceCenter,2023
7853,10/3/1996,2.257,JohnsonSpaceCenter,2023
7854,10/30/1996,2.276,JohnsonSpaceCenter,2023
7855,11/29/1996,2.295,JohnsonSpaceCenter,2023
7856,12/26/1996,2.288,JohnsonSpaceCenter,2023
7857,1/24/1997,2.264,JohnsonSpaceCenter,2023
7858,2/21/1997,2.261,JohnsonSpaceCenter,2023
7859,3/19/1997,2.257,JohnsonSpaceCenter,2023
7860,4/16/1997,2.259,JohnsonSpaceCenter,2023
7861,5/14/1997,2.265,JohnsonSpaceCenter,2023
7862,6/13/1997,2.279,JohnsonSpaceCenter,2023
7863,7/11/1997,2.3,JohnsonSpaceCenter,2023
7864,8/7/1997,2.319,JohnsonSpaceCenter,2023
7865,9/2/1997,2.336,JohnsonSpaceCenter,2023
7866,10/3/1997,2.317,JohnsonSpaceCenter,2023
7867,10/30/1997,2.31,JohnsonSpaceCenter,2023
7868,11/26/1997,2.302,JohnsonSpaceCenter,2023
7869,12/22/1997,2.292,JohnsonSpaceCenter,2023
7870,1/21/1998,2.287,JohnsonSpaceCenter,2023
7871,2/19/1998,2.283,JohnsonSpaceCenter,2023
7872,3/19/1998,2.282,JohnsonSpaceCenter,2023
7873,4/16/1998,2.292,JohnsonSpaceCenter,2023
7874,5/14/1998,2.309,JohnsonSpaceCenter,2023
7875,6/11/1998,2.321,JohnsonSpaceCenter,2023
7876,7/8/1998,2.321,JohnsonSpaceCenter,2023
7877,8/5/1998,2.362,JohnsonSpaceCenter,2023
7878,9/3/1998,2.354,JohnsonSpaceCenter,2023
7879,10/1/1998,2.339,JohnsonSpaceCenter,2023
7880,10/30/1998,2.326,JohnsonSpaceCenter,2023
7881,11/27/1998,2.324,JohnsonSpaceCenter,2023
7882,12/18/1998,2.317,JohnsonSpaceCenter,2023
7883,1/14/1999,2.313,JohnsonSpaceCenter,2023
7884,2/12/1999,2.313,JohnsonSpaceCenter,2023
7885,3/15/1999,2.307,JohnsonSpaceCenter,2023
7886,4/9/1999,2.307,JohnsonSpaceCenter,2023
7887,5/4/1999,2.315,JohnsonSpaceCenter,2023
7888,6/4/1999,2.332,JohnsonSpaceCenter,2023
7889,6/30/1999,2.318,JohnsonSpaceCenter,2023
7890,7/29/1999,2.344,JohnsonSpaceCenter,2023
7891,8/26/1999,2.341,JohnsonSpaceCenter,2023
7892,9/23/1999,2.332,JohnsonSpaceCenter,2023
7893,10/20/1999,2.328,JohnsonSpaceCenter,2023
7894,11/19/1999,2.325,JohnsonSpaceCenter,2023
7895,12/17/1999,2.324,JohnsonSpaceCenter,2023
7896,1/13/2000,2.321,JohnsonSpaceCenter,2023
7897,2/8/2000,2.316,JohnsonSpaceCenter,2023
7898,3/8/2000,2.317,JohnsonSpaceCenter,2023
7899,4/5/2000,2.316,JohnsonSpaceCenter,2023
7900,5/3/2000,2.315,JohnsonSpaceCenter,2023
7901,6/1/2000,2.321,JohnsonSpaceCenter,2023
7902,6/29/2000,2.331,JohnsonSpaceCenter,2023
7903,7/26/2000,2.373,JohnsonSpaceCenter,2023
7904,8/25/2000,2.372,JohnsonSpaceCenter,2023
7905,9/20/2000,2.369,JohnsonSpaceCenter,2023
7906,10/19/2000,2.367,JohnsonSpaceCenter,2023
7907,11/16/2000,2.342,JohnsonSpaceCenter,2023
7908,12/14/2000,2.335,JohnsonSpaceCenter,2023
7909,1/11/2001,2.327,JohnsonSpaceCenter,2023
7910,2/8/2001,2.323,JohnsonSpaceCenter,2023
7911,3/8/2001,2.321,JohnsonSpaceCenter,2023
7912,4/5/2001,2.32,JohnsonSpaceCenter,2023
7913,5/2/2001,2.333,JohnsonSpaceCenter,2023
7914,5/30/2001,2.37,JohnsonSpaceCenter,2023
7915,6/27/2001,2.34,JohnsonSpaceCenter,2023
7916,7/26/2001,2.349,JohnsonSpaceCenter,2023
7917,8/23/2001,2.344,JohnsonSpaceCenter,2023
7918,9/20/2001,2.346,JohnsonSpaceCenter,2023
7919,10/18/2001,2.336,JohnsonSpaceCenter,2023
7920,11/15/2001,2.367,JohnsonSpaceCenter,2023
7921,12/12/2001,2.34,JohnsonSpaceCenter,2023
7922,1/10/2002,2.327,JohnsonSpaceCenter,2023
7923,2/7/2002,2.325,JohnsonSpaceCenter,2023
7924,3/6/2002,2.323,JohnsonSpaceCenter,2023
7925,4/3/2002,2.32,JohnsonSpaceCenter,2023
7926,5/2/2002,2.332,JohnsonSpaceCenter,2023
7927,5/30/2002,2.338,JohnsonSpaceCenter,2023
7928,6/26/2002,2.35,JohnsonSpaceCenter,2023
7929,7/26/2002,2.355,JohnsonSpaceCenter,2023
7930,8/21/2002,2.353,JohnsonSpaceCenter,2023
7931,9/20/2002,2.342,JohnsonSpaceCenter,2023
7932,10/17/2002,2.343,JohnsonSpaceCenter,2023
7933,11/15/2002,2.333,JohnsonSpaceCenter,2023
7934,12/13/2002,2.33,JohnsonSpaceCenter,2023
7935,1/9/2003,2.327,JohnsonSpaceCenter,2023
7936,2/5/2003,2.323,JohnsonSpaceCenter,2023
7937,3/5/2003,2.318,JohnsonSpaceCenter,2023
7938,4/3/2003,2.321,JohnsonSpaceCenter,2023
7939,5/1/2003,2.325,JohnsonSpaceCenter,2023
7940,5/29/2003,2.351,JohnsonSpaceCenter,2023
7941,6/26/2003,2.348,JohnsonSpaceCenter,2023
7942,7/23/2003,2.336,JohnsonSpaceCenter,2023
7943,8/19/2003,2.352,JohnsonSpaceCenter,2023
7944,9/18/2003,2.34,JohnsonSpaceCenter,2023
7945,10/16/2003,2.34,JohnsonSpaceCenter,2023
7946,11/12/2003,2.338,JohnsonSpaceCenter,2023
7947,12/12/2003,2.337,JohnsonSpaceCenter,2023
7948,1/9/2004,2.329,JohnsonSpaceCenter,2023
7949,2/4/2004,2.323,JohnsonSpaceCenter,2023
7950,3/4/2004,2.32,JohnsonSpaceCenter,2023
7951,3/31/2004,2.324,JohnsonSpaceCenter,2023
7952,4/30/2004,2.322,JohnsonSpaceCenter,2023
7953,5/27/2004,2.326,JohnsonSpaceCenter,2023
7954,6/25/2004,2.325,JohnsonSpaceCenter,2023
7955,7/22/2004,2.349,JohnsonSpaceCenter,2023
7956,8/18/2004,2.362,JohnsonSpaceCenter,2023
7957,9/14/2004,2.357,JohnsonSpaceCenter,2023
7958,10/14/2004,2.347,JohnsonSpaceCenter,2023
7959,11/10/2004,2.349,JohnsonSpaceCenter,2023
7960,12/8/2004,2.335,JohnsonSpaceCenter,2023
7961,1/5/2005,2.334,JohnsonSpaceCenter,2023
7962,1/31/2005,2.329,JohnsonSpaceCenter,2023
7963,3/2/2005,2.318,JohnsonSpaceCenter,2023
7964,3/29/2005,2.32,JohnsonSpaceCenter,2023
7965,4/28/2005,2.323,JohnsonSpaceCenter,2023
7966,5/27/2005,2.333,JohnsonSpaceCenter,2023
7967,6/23/2005,2.368,JohnsonSpaceCenter,2023
7968,7/22/2005,2.356,JohnsonSpaceCenter,2023
7969,8/19/2005,2.37,JohnsonSpaceCenter,2023
7970,9/21/2005,2.342,JohnsonSpaceCenter,2023
7971,10/20/2005,2.339,JohnsonSpaceCenter,2023
7972,11/16/2005,2.344,JohnsonSpaceCenter,2023
7973,12/14/2005,2.341,JohnsonSpaceCenter,2023
7974,1/9/2006,2.338,JohnsonSpaceCenter,2023
7975,2/8/2006,2.334,JohnsonSpaceCenter,2023
7976,3/7/2006,2.332,JohnsonSpaceCenter,2023
7977,4/5/2006,2.333,JohnsonSpaceCenter,2023
7978,5/3/2006,2.348,JohnsonSpaceCenter,2023
7979,6/1/2006,2.354,JohnsonSpaceCenter,2023
7980,6/28/2006,2.362,JohnsonSpaceCenter,2023
7981,7/27/2006,2.359,JohnsonSpaceCenter,2023
7982,8/28/2006,2.362,JohnsonSpaceCenter,2023
7983,9/29/2006,2.356,JohnsonSpaceCenter,2023
7984,10/23/2006,2.351,JohnsonSpaceCenter,2023
7985,11/14/2006,2.355,JohnsonSpaceCenter,2023
7986,12/12/2006,2.361,JohnsonSpaceCenter,2023
7987,1/12/2007,2.337,JohnsonSpaceCenter,2023
7988,2/7/2007,2.326,JohnsonSpaceCenter,2023
7989,3/12/2007,2.328,JohnsonSpaceCenter,2023
7990,4/3/2007,2.325,JohnsonSpaceCenter,2023
7991,5/3/2007,2.33,JohnsonSpaceCenter,2023
7992,6/4/2007,2.332,JohnsonSpaceCenter,2023
7993,6/26/2007,2.342,JohnsonSpaceCenter,2023
7994,7/26/2007,2.335,JohnsonSpaceCenter,2023
7995,8/28/2007,2.334,JohnsonSpaceCenter,2023
7996,9/20/2007,2.333,JohnsonSpaceCenter,2023
7997,10/24/2007,2.344,JohnsonSpaceCenter,2023
7998,11/15/2007,2.366,JohnsonSpaceCenter,2023
7999,12/14/2007,2.34,JohnsonSpaceCenter,2023
8000,1/9/2008,2.328,JohnsonSpaceCenter,2023
8001,2/13/2008,2.321,JohnsonSpaceCenter,2023
8002,3/11/2008,2.322,JohnsonSpaceCenter,2023
8003,4/16/2008,2.329,JohnsonSpaceCenter,2023
8004,5/6/2008,2.332,JohnsonSpaceCenter,2023
8005,6/11/2008,2.38,JohnsonSpaceCenter,2023
8006,7/15/2008,2.408,JohnsonSpaceCenter,2023
8007,8/20/2008,2.385,JohnsonSpaceCenter,2023
8008,10/1/2008,2.364,JohnsonSpaceCenter,2023
8009,10/29/2008,2.36,JohnsonSpaceCenter,2023
8010,11/25/2008,2.36,JohnsonSpaceCenter,2023
8011,12/19/2008,2.361,JohnsonSpaceCenter,2023
8012,1/28/2009,2.36,JohnsonSpaceCenter,2023
8013,3/3/2009,2.361,JohnsonSpaceCenter,2023
8014,4/2/2009,2.357,JohnsonSpaceCenter,2023
8015,4/29/2009,2.354,JohnsonSpaceCenter,2023
8016,5/29/2009,2.388,JohnsonSpaceCenter,2023
8017,6/26/2009,2.435,JohnsonSpaceCenter,2023
8018,7/20/2009,2.429,JohnsonSpaceCenter,2023
8019,8/19/2009,2.434,JohnsonSpaceCenter,2023
8020,9/17/2009,2.443,JohnsonSpaceCenter,2023
8021,10/15/2009,2.425,JohnsonSpaceCenter,2023
8022,11/9/2009,2.395,JohnsonSpaceCenter,2023
8023,12/8/2009,2.381,JohnsonSpaceCenter,2023
8024,1/6/2010,2.358,JohnsonSpaceCenter,2023
8025,2/10/2010,2.351,JohnsonSpaceCenter,2023
8026,3/12/2010,2.35,JohnsonSpaceCenter,2023
8027,3/30/2010,2.35,JohnsonSpaceCenter,2023
8028,5/4/2010,2.365,JohnsonSpaceCenter,2023
8029,6/7/2010,2.382,JohnsonSpaceCenter,2023
8030,6/29/2010,2.406,JohnsonSpaceCenter,2023
8031,7/27/2010,2.384,JohnsonSpaceCenter,2023
8032,8/25/2010,2.404,JohnsonSpaceCenter,2023
8033,9/22/2010,2.407,JohnsonSpaceCenter,2023
8034,10/20/2010,2.428,JohnsonSpaceCenter,2023
8035,11/18/2010,2.42,JohnsonSpaceCenter,2023
8036,12/13/2010,2.419,JohnsonSpaceCenter,2023
8037,1/3/2011,2.414,JohnsonSpaceCenter,2023
8038,1/31/2011,2.403,JohnsonSpaceCenter,2023
8039,3/2/2011,2.404,JohnsonSpaceCenter,2023
8040,3/29/2011,2.404,JohnsonSpaceCenter,2023
8041,5/10/2011,2.449,JohnsonSpaceCenter,2023
8042,6/8/2011,2.49,JohnsonSpaceCenter,2023
8043,7/6/2011,2.495,JohnsonSpaceCenter,2023
8044,8/2/2011,2.508,JohnsonSpaceCenter,2023
8045,9/8/2011,2.534,JohnsonSpaceCenter,2023
8046,10/6/2011,2.543,JohnsonSpaceCenter,2023
8047,11/1/2011,2.517,JohnsonSpaceCenter,2023
8048,12/1/2011,2.515,JohnsonSpaceCenter,2023
8049,12/29/2011,2.48,JohnsonSpaceCenter,2023
8050,1/27/2012,2.459,JohnsonSpaceCenter,2023
8051,2/23/2012,2.454,JohnsonSpaceCenter,2023
8052,3/21/2012,2.443,JohnsonSpaceCenter,2023
8053,4/18/2012,2.446,JohnsonSpaceCenter,2023
8054,5/17/2012,2.447,JohnsonSpaceCenter,2023
8055,6/13/2012,2.466,JohnsonSpaceCenter,2023
8056,7/6/2012,2.473,JohnsonSpaceCenter,2023
8057,8/7/2012,2.46,JohnsonSpaceCenter,2023
8058,9/5/2012,2.467,JohnsonSpaceCenter,2023
8059,10/12/2012,2.488,JohnsonSpaceCenter,2023
8060,11/8/2012,2.499,JohnsonSpaceCenter,2023
8061,12/4/2012,2.507,JohnsonSpaceCenter,2023
8062,1/4/2013,2.473,JohnsonSpaceCenter,2023
8063,2/21/2013,2.463,JohnsonSpaceCenter,2023
8064,3/25/2013,2.47,JohnsonSpaceCenter,2023
8065,4/30/2013,2.468,JohnsonSpaceCenter,2023
8066,5/30/2013,2.472,JohnsonSpaceCenter,2023
8067,6/24/2013,2.47,JohnsonSpaceCenter,2023
8068,7/23/2013,2.471,JohnsonSpaceCenter,2023
8069,8/22/2013,2.486,JohnsonSpaceCenter,2023
8070,9/27/2013,2.488,JohnsonSpaceCenter,2023
8071,10/21/2013,2.476,JohnsonSpaceCenter,2023
8072,11/19/2013,2.474,JohnsonSpaceCenter,2023
8073,12/16/2013,2.474,JohnsonSpaceCenter,2023
8074,1/22/2014,2.469,JohnsonSpaceCenter,2023
8075,2/27/2014,2.468,JohnsonSpaceCenter,2023
8076,4/2/2014,2.466,JohnsonSpaceCenter,2023
8077,5/16/2014,2.478,JohnsonSpaceCenter,2023
8078,6/10/2014,2.473,JohnsonSpaceCenter,2023
8079,7/10/2014,2.492,JohnsonSpaceCenter,2023
8080,8/12/2014,2.479,JohnsonSpaceCenter,2023
8081,9/2/2014,2.481,JohnsonSpaceCenter,2023
8082,10/6/2014,2.474,JohnsonSpaceCenter,2023
8083,11/12/2014,2.475,JohnsonSpaceCenter,2023
8084,12/11/2014,2.472,JohnsonSpaceCenter,2023
8085,1/12/2015,2.464,JohnsonSpaceCenter,2023
8086,2/19/2015,2.462,JohnsonSpaceCenter,2023
8087,3/30/2015,2.458,JohnsonSpaceCenter,2023
8088,4/29/2015,2.459,JohnsonSpaceCenter,2023
8089,5/19/2015,2.461,JohnsonSpaceCenter,2023
8090,6/22/2015,2.461,JohnsonSpaceCenter,2023
8091,7/23/2015,2.481,JohnsonSpaceCenter,2023
8092,9/8/2015,2.473,JohnsonSpaceCenter,2023
8093,9/29/2015,2.474,JohnsonSpaceCenter,2023
8094,10/28/2015,2.473,JohnsonSpaceCenter,2023
8095,11/23/2015,2.469,JohnsonSpaceCenter,2023
8096,12/21/2015,2.47,JohnsonSpaceCenter,2023
8097,1/19/2016,2.468,JohnsonSpaceCenter,2023
8098,2/29/2016,2.47,JohnsonSpaceCenter,2023
8099,3/30/2016,2.471,JohnsonSpaceCenter,2023
8100,5/2/2016,2.468,JohnsonSpaceCenter,2023
8101,5/31/2016,2.47,JohnsonSpaceCenter,2023
8102,6/30/2016,2.475,JohnsonSpaceCenter,2023
8103,7/29/2016,2.505,JohnsonSpaceCenter,2023
8104,8/25/2016,2.484,JohnsonSpaceCenter,2023
8105,9/26/2016,2.484,JohnsonSpaceCenter,2023
8106,10/20/2016,2.498,JohnsonSpaceCenter,2023
8107,11/28/2016,2.513,JohnsonSpaceCenter,2023
8108,12/21/2016,2.484,JohnsonSpaceCenter,2023
